,brawlername,event.mode,event.map,d,n,y,total_games,winrate,total_games_map,userate
1611,FANG,bounty,Excel,0,5,15,20,0.75,624,0.03205128205128205
1612,FANG,bounty,Dry Season,0,310,410,720,0.5694444444444444,27690,0.02600216684723727
1613,FANG,bounty,Canal Grande,0,37,33,70,0.4714285714285714,2118,0.033050047214353166
1614,EVE,knockout,X Marks the Spot,0,149,178,327,0.5443425076452599,36294,0.009009753678293934
1615,EVE,knockout,Riverside,0,184,309,493,0.6267748478701826,2958,0.16666666666666666
1616,EVE,knockout,Out in the Open,1,594,692,1287,0.5376845376845377,48006,0.02680914885639295
1617,EVE,knockout,New Perspective,0,3,2,5,0.4,1734,0.0028835063437139563
1618,EVE,knockout,Goldarm Gulch,1,33,25,59,0.423728813559322,6324,0.00932953826691967
1619,EVE,knockout,Flaring Phoenix,0,10,1,11,0.09090909090909091,2112,0.005208333333333333
1620,EVE,knockout,Belle`s Rock,0,11,14,25,0.56,2550,0.00980392156862745
1621,EVE,knockout,Belle's Rock,0,8,5,13,0.38461538461538464,4614,0.0028175119202427396
1622,EVE,hotZone,Split,0,17,12,29,0.41379310344827586,28626,0.0010130650457625934
1623,EVE,hotZone,Ring of Fire,1,50,44,95,0.4631578947368421,21942,0.004329596208185215
1624,EVE,hotZone,Quarter Pounder,0,15,3,18,0.16666666666666666,8454,0.0021291696238466998
1625,EVE,hotZone,Parallel Plays,0,10,6,16,0.375,4506,0.003550821127385708
1626,EVE,hotZone,Open Zone,0,4,0,4,0.0,2070,0.001932367149758454
1627,EVE,hotZone,Dueling Beetles,0,3,4,7,0.5714285714285714,3936,0.0017784552845528454
1628,EVE,hotZone,Controller Chaos,0,10,1,11,0.09090909090909091,6138,0.0017921146953405018
1629,EVE,heist,Tornado Ring,0,20,7,27,0.25925925925925924,27540,0.000980392156862745
1630,EVE,heist,Snaked Assault,0,6,2,8,0.25,3450,0.002318840579710145
1631,EVE,heist,Safe Zone,0,22,6,28,0.21428571428571427,1272,0.0220125786163522
1632,EVE,heist,Pit Stop,0,1,0,1,0.0,10698,9.347541596560104e-05
1633,EVE,heist,Kaboom Canyon,1,106,110,217,0.5069124423963134,11694,0.018556524713528304
1634,EVE,heist,Bridge Too Far,0,144,189,333,0.5675675675675675,7194,0.04628857381150959
1635,EVE,gemGrab,Undermine,0,63,49,112,0.4375,21894,0.005115556773545264
1636,EVE,gemGrab,Minecart Madness,0,20,12,32,0.375,7014,0.004562303963501569
1637,EVE,gemGrab,Hard Rock Mine,0,75,67,142,0.47183098591549294,29532,0.004808343491805499
1638,EVE,gemGrab,Gem Fort,0,26,20,46,0.43478260869565216,8322,0.0055275174236962266
1639,EVE,gemGrab,Double Swoosh,0,6,2,8,0.25,7620,0.0010498687664041995
1640,EVE,gemGrab,Deep Diner,0,76,68,144,0.4722222222222222,28542,0.005045196552449022
1641,EVE,gemGrab,Crystal Arcade,0,21,28,49,0.5714285714285714,6996,0.007004002287021155
1642,EVE,brawlBall,Super Beach,1,71,95,167,0.5688622754491018,116040,0.0014391589107204412
1643,EVE,brawlBall,Sunny Soccer,1,28,28,57,0.49122807017543857,28529,0.0019979669809667357
1644,EVE,brawlBall,Sneaky Fields,0,44,42,86,0.4883720930232558,88416,0.0009726746290264206
1645,EVE,brawlBall,Pinhole Punt,5,112,142,259,0.5482625482625483,83670,0.0030954942034181906
1646,EVE,brawlBall,Center Stage,0,20,15,35,0.42857142857142855,19224,0.0018206408655846858
1647,EVE,brawlBall,Beach Ball,0,21,16,37,0.43243243243243246,16080,0.002300995024875622
1648,EVE,brawlBall,Backyard Bowl,2,31,60,93,0.6451612903225806,17916,0.005190890823844608
1649,EVE,bounty,Temple Ruins,0,0,1,1,1.0,318,0.0031446540880503146
1650,EVE,bounty,Shooting Star,0,108,120,228,0.5263157894736842,19854,0.011483831973405863
1651,EVE,bounty,Layer Cake,0,4,2,6,0.3333333333333333,2046,0.002932551319648094
1652,EVE,bounty,Hideout,0,19,6,25,0.24,6774,0.003690581635665781
1653,EVE,bounty,Excel,0,1,0,1,0.0,624,0.0016025641025641025
1654,EVE,bounty,Dry Season,0,131,113,244,0.46311475409836067,27690,0.008811845431563742
1655,EVE,bounty,Canal Grande,0,102,123,225,0.5466666666666666,2118,0.10623229461756374
1656,EMZ,knockout,X Marks the Spot,0,61,24,85,0.2823529411764706,36294,0.002341984901085579
1657,EMZ,knockout,Riverside,0,1,0,1,0.0,2958,0.0003380662609871535
1658,EMZ,knockout,Out in the Open,0,103,38,141,0.2695035460992908,48006,0.002937132858392701
1659,EMZ,knockout,New Perspective,0,5,1,6,0.16666666666666666,1734,0.0034602076124567475
1660,EMZ,knockout,Goldarm Gulch,0,11,5,16,0.3125,6324,0.002530044275774826
1661,EMZ,knockout,Flaring Phoenix,0,2,2,4,0.5,2112,0.001893939393939394
1662,EMZ,knockout,Belle's Rock,0,3,1,4,0.25,4614,0.0008669267446900737
1663,EMZ,hotZone,Split,0,139,75,214,0.35046728971962615,28626,0.007475721372179138
1664,EMZ,hotZone,Ring of Fire,0,209,134,343,0.39067055393586003,21942,0.015632121046395043
1665,EMZ,hotZone,Quarter Pounder,0,104,41,145,0.2827586206896552,8454,0.017151644192098414
1666,EMZ,hotZone,Parallel Plays,0,60,34,94,0.3617021276595745,4506,0.020861074123391034
1667,EMZ,hotZone,Open Zone,0,20,0,20,0.0,2070,0.00966183574879227
1668,EMZ,hotZone,Dueling Beetles,0,63,15,78,0.19230769230769232,3936,0.019817073170731708
1669,EMZ,hotZone,Controller Chaos,0,175,157,332,0.47289156626506024,6138,0.05408927989573151
1670,EMZ,heist,Tornado Ring,14,1463,1931,3408,0.5666079812206573,27540,0.12374727668845316
1671,EMZ,heist,Snaked Assault,0,124,122,246,0.4959349593495935,3450,0.07130434782608695
1672,EMZ,heist,Safe Zone,0,3,0,3,0.0,1272,0.0023584905660377358
1673,EMZ,heist,Pit Stop,0,111,132,243,0.5432098765432098,10698,0.022714526079641053
1674,EMZ,heist,Kaboom Canyon,0,48,22,70,0.3142857142857143,11694,0.005985975714041389
1675,EMZ,heist,Hot Potato,0,39,44,83,0.5301204819277109,1032,0.08042635658914729
1676,EMZ,heist,Bridge Too Far,0,7,1,8,0.125,7194,0.0011120378092855157
1677,EMZ,gemGrab,Undermine,0,354,356,710,0.5014084507042254,21894,0.03242897597515301
1678,EMZ,gemGrab,Minecart Madness,0,28,22,50,0.44,7014,0.0071285999429712005
1679,EMZ,gemGrab,Hard Rock Mine,0,185,80,265,0.3018867924528302,29532,0.008973317079777868
1680,EMZ,gemGrab,Gem Fort,0,111,88,199,0.44221105527638194,8322,0.023912521028598893
1681,EMZ,gemGrab,Double Swoosh,0,139,122,261,0.4674329501915709,7620,0.03425196850393701
1682,EMZ,gemGrab,Deep Diner,0,233,126,359,0.35097493036211697,28542,0.012577955293952772
1683,EMZ,gemGrab,Crystal Arcade,0,66,29,95,0.30526315789473685,6996,0.013579188107489995
1684,EMZ,brawlBall,Super Beach,24,763,766,1553,0.49323889246619446,116040,0.013383316097897276
1685,EMZ,brawlBall,Sunny Soccer,3,203,265,471,0.5626326963906582,28529,0.016509516632198816
1686,EMZ,brawlBall,Sneaky Fields,34,907,1174,2115,0.5550827423167849,88416,0.02392100977198697
1687,EMZ,brawlBall,Pinhole Punt,18,569,609,1196,0.5091973244147158,83670,0.014294251225050795
1688,EMZ,brawlBall,Center Stage,5,180,324,509,0.6365422396856582,19224,0.02647732001664586
1689,EMZ,brawlBall,Beach Ball,0,101,94,195,0.48205128205128206,16080,0.012126865671641791
1690,EMZ,brawlBall,Backyard Bowl,2,37,21,60,0.35,17916,0.003348961821835231
1691,EMZ,bounty,Temple Ruins,0,2,0,2,0.0,318,0.006289308176100629
1692,EMZ,bounty,Shooting Star,0,15,5,20,0.25,19854,0.0010073536818777072
1693,EMZ,bounty,Layer Cake,0,5,0,5,0.0,2046,0.0024437927663734115
1694,EMZ,bounty,Hideout,0,8,1,9,0.1111111111111111,6774,0.001328609388839681
1695,EMZ,bounty,Dry Season,0,20,8,28,0.2857142857142857,27690,0.0010111953773925605
1696,EMZ,bounty,Canal Grande,0,9,5,14,0.35714285714285715,2118,0.0066100094428706326
1697,EL PRIMO,knockout,X Marks the Spot,0,44,20,64,0.3125,36294,0.00176337686669973
1698,EL PRIMO,knockout,Out in the Open,0,55,27,82,0.32926829268292684,48006,0.0017081198183560389
1699,EL PRIMO,knockout,New Perspective,0,3,2,5,0.4,1734,0.0028835063437139563
1700,EL PRIMO,knockout,Goldarm Gulch,0,12,11,23,0.4782608695652174,6324,0.0036369386464263124
1701,EL PRIMO,knockout,Flaring Phoenix,0,2,7,9,0.7777777777777778,2112,0.004261363636363636
1702,EL PRIMO,knockout,Belle`s Rock,0,1,0,1,0.0,2550,0.000392156862745098
1703,EL PRIMO,knockout,Belle's Rock,0,6,5,11,0.45454545454545453,4614,0.0023840485478977026
1704,EL PRIMO,hotZone,Split,0,235,139,374,0.3716577540106952,28626,0.013065045762593446
1705,EL PRIMO,hotZone,Ring of Fire,0,47,70,117,0.5982905982905983,21942,0.005332239540607055
1706,EL PRIMO,hotZone,Quarter Pounder,0,32,5,37,0.13513513513513514,8454,0.0043766264490182165
1707,EL PRIMO,hotZone,Parallel Plays,0,21,4,25,0.16,4506,0.005548158011540169
1708,EL PRIMO,hotZone,Open Zone,0,1,0,1,0.0,2070,0.0004830917874396135
1709,EL PRIMO,hotZone,Dueling Beetles,0,15,0,15,0.0,3936,0.0038109756097560975
1710,EL PRIMO,hotZone,Controller Chaos,0,33,8,41,0.1951219512195122,6138,0.006679700228087325
1711,EL PRIMO,heist,Tornado Ring,2,393,298,693,0.43001443001443,27540,0.02516339869281046
1712,EL PRIMO,heist,Snaked Assault,0,65,28,93,0.3010752688172043,3450,0.026956521739130435
1713,EL PRIMO,heist,Safe Zone,0,8,1,9,0.1111111111111111,1272,0.007075471698113208
1714,EL PRIMO,heist,Pit Stop,1,254,355,610,0.5819672131147541,10698,0.05702000373901664
1715,EL PRIMO,heist,Kaboom Canyon,1,66,26,93,0.27956989247311825,11694,0.007952796305797845
1716,EL PRIMO,heist,Hot Potato,0,11,6,17,0.35294117647058826,1032,0.016472868217054265
1717,EL PRIMO,heist,Bridge Too Far,0,12,2,14,0.14285714285714285,7194,0.0019460661662496525
1718,EL PRIMO,gemGrab,Undermine,0,83,36,119,0.3025210084033613,21894,0.005435279071891843
1719,EL PRIMO,gemGrab,Minecart Madness,0,22,3,25,0.12,7014,0.0035642999714856002
1720,EL PRIMO,gemGrab,Hard Rock Mine,0,133,102,235,0.4340425531914894,29532,0.007957469863199241
1721,EL PRIMO,gemGrab,Gem Fort,0,36,30,66,0.45454545454545453,8322,0.007930785868781542
1722,EL PRIMO,gemGrab,Double Swoosh,0,28,7,35,0.2,7620,0.004593175853018373
1723,EL PRIMO,gemGrab,Deep Diner,0,82,53,135,0.3925925925925926,28542,0.004729871767920959
1724,EL PRIMO,gemGrab,Crystal Arcade,0,16,9,25,0.36,6996,0.00357347055460263
1725,EL PRIMO,brawlBall,Super Beach,38,1882,1608,3528,0.4557823129251701,116040,0.030403309203722854
1726,EL PRIMO,brawlBall,Sunny Soccer,7,538,481,1026,0.46881091617933723,28529,0.03596340565740124
1727,EL PRIMO,brawlBall,Sneaky Fields,33,2242,2030,4305,0.4715447154471545,88416,0.04869028230184582
1728,EL PRIMO,brawlBall,Pinhole Punt,23,1036,773,1832,0.42194323144104806,83670,0.021895542010278476
1729,EL PRIMO,brawlBall,Center Stage,11,349,284,644,0.4409937888198758,19224,0.03349979192675822
1730,EL PRIMO,brawlBall,Beach Ball,1,223,145,369,0.39295392953929537,16080,0.022947761194029852
1731,EL PRIMO,brawlBall,Backyard Bowl,4,146,55,205,0.2682926829268293,17916,0.011442286224603707
1732,EL PRIMO,bounty,Shooting Star,0,9,2,11,0.18181818181818182,19854,0.000554044525032739
1733,EL PRIMO,bounty,Layer Cake,0,4,0,4,0.0,2046,0.0019550342130987292
1734,EL PRIMO,bounty,Hideout,0,5,1,6,0.16666666666666666,6774,0.0008857395925597874
1735,EL PRIMO,bounty,Dry Season,0,25,14,39,0.358974358974359,27690,0.0014084507042253522
1736,EL PRIMO,bounty,Canal Grande,0,9,2,11,0.18181818181818182,2118,0.005193578847969783
1737,EDGAR,knockout,X Marks the Spot,0,155,65,220,0.29545454545454547,36294,0.006061607979280322
1738,EDGAR,knockout,Riverside,0,7,0,7,0.0,2958,0.0023664638269100743
1739,EDGAR,knockout,Out in the Open,1,187,105,293,0.3583617747440273,48006,0.0061034037411990165
1740,EDGAR,knockout,New Perspective,0,11,6,17,0.35294117647058826,1734,0.00980392156862745
1741,EDGAR,knockout,Goldarm Gulch,0,53,18,71,0.2535211267605634,6324,0.01122707147375079
1742,EDGAR,knockout,Flaring Phoenix,0,17,17,34,0.5,2112,0.016098484848484848
1743,EDGAR,knockout,Belle`s Rock,0,19,9,28,0.32142857142857145,2550,0.010980392156862745
1744,EDGAR,knockout,Belle's Rock,0,38,22,60,0.36666666666666664,4614,0.013003901170351105
1745,EDGAR,hotZone,Split,0,294,233,527,0.44212523719165087,28626,0.01840983721092713
1746,EDGAR,hotZone,Ring of Fire,0,28,7,35,0.2,21942,0.0015951143924892899
1747,EDGAR,hotZone,Quarter Pounder,0,31,3,34,0.08823529411764706,8454,0.0040217648450437665
1748,EDGAR,hotZone,Parallel Plays,0,23,6,29,0.20689655172413793,4506,0.006435863293386595
1749,EDGAR,hotZone,Open Zone,0,3,1,4,0.25,2070,0.001932367149758454
1750,EDGAR,hotZone,Dueling Beetles,0,10,2,12,0.16666666666666666,3936,0.003048780487804878
1751,EDGAR,hotZone,Controller Chaos,0,24,4,28,0.14285714285714285,6138,0.004561746497230368
1752,EDGAR,heist,Tornado Ring,2,293,204,499,0.4088176352705411,27540,0.01811909949164851
1753,EDGAR,heist,Snaked Assault,0,45,27,72,0.375,3450,0.020869565217391306
1754,EDGAR,heist,Safe Zone,0,2,2,4,0.5,1272,0.0031446540880503146
1755,EDGAR,heist,Pit Stop,1,306,362,669,0.5411061285500748,10698,0.0625350532809871
1756,EDGAR,heist,Kaboom Canyon,0,100,41,141,0.2907801418439716,11694,0.012057465366854798
1757,EDGAR,heist,Hot Potato,0,11,10,21,0.47619047619047616,1032,0.020348837209302327
1758,EDGAR,heist,Bridge Too Far,0,6,2,8,0.25,7194,0.0011120378092855157
1759,EDGAR,gemGrab,Undermine,0,65,41,106,0.3867924528301887,21894,0.0048415090892481956
1760,EDGAR,gemGrab,Minecart Madness,0,24,6,30,0.2,7014,0.00427715996578272
1761,EDGAR,gemGrab,Hard Rock Mine,0,120,56,176,0.3181818181818182,29532,0.0059596370039279424
1762,EDGAR,gemGrab,Gem Fort,0,39,43,82,0.524390243902439,8322,0.009853400624849795
1763,EDGAR,gemGrab,Double Swoosh,0,12,4,16,0.25,7620,0.002099737532808399
1764,EDGAR,gemGrab,Deep Diner,0,89,56,145,0.38620689655172413,28542,0.005080232639618807
1765,EDGAR,gemGrab,Crystal Arcade,0,11,4,15,0.26666666666666666,6996,0.002144082332761578
1766,EDGAR,brawlBall,Super Beach,11,503,330,844,0.3909952606635071,116040,0.007273354015856601
1767,EDGAR,brawlBall,Sunny Soccer,2,112,82,196,0.41836734693877553,28529,0.0068702022503417575
1768,EDGAR,brawlBall,Sneaky Fields,3,502,381,886,0.43002257336343114,88416,0.010020810712993123
1769,EDGAR,brawlBall,Pinhole Punt,7,297,146,450,0.3244444444444444,83670,0.005378271782000717
1770,EDGAR,brawlBall,Center Stage,1,79,73,153,0.477124183006536,19224,0.007958801498127341
1771,EDGAR,brawlBall,Beach Ball,1,61,24,86,0.27906976744186046,16080,0.005348258706467662
1772,EDGAR,brawlBall,Backyard Bowl,0,25,14,39,0.358974358974359,17916,0.0021768251841929004
1773,EDGAR,bounty,Temple Ruins,0,2,1,3,0.3333333333333333,318,0.009433962264150943
1774,EDGAR,bounty,Shooting Star,0,22,10,32,0.3125,19854,0.0016117658910043315
1775,EDGAR,bounty,Layer Cake,0,12,2,14,0.14285714285714285,2046,0.006842619745845552
1776,EDGAR,bounty,Hideout,0,8,2,10,0.2,6774,0.0014762326542663124
1777,EDGAR,bounty,Excel,0,3,7,10,0.7,624,0.016025641025641024
1778,EDGAR,bounty,Dry Season,0,52,36,88,0.4090909090909091,27690,0.003178042614662333
1779,EDGAR,bounty,Canal Grande,0,5,1,6,0.16666666666666666,2118,0.0028328611898017
1780,DYNAMIKE,knockout,X Marks the Spot,0,229,93,322,0.2888198757763975,36294,0.008871989860583017
1781,DYNAMIKE,knockout,Riverside,0,8,3,11,0.2727272727272727,2958,0.0037187288708586883
1782,DYNAMIKE,knockout,Out in the Open,0,200,115,315,0.36507936507936506,48006,0.006561679790026247
1783,DYNAMIKE,knockout,New Perspective,0,20,5,25,0.2,1734,0.01441753171856978
1784,DYNAMIKE,knockout,Goldarm Gulch,0,34,20,54,0.37037037037037035,6324,0.008538899430740038
1785,DYNAMIKE,knockout,Flaring Phoenix,0,15,9,24,0.375,2112,0.011363636363636364
1786,DYNAMIKE,knockout,Belle`s Rock,0,28,3,31,0.0967741935483871,2550,0.01215686274509804
1787,DYNAMIKE,knockout,Belle's Rock,0,49,23,72,0.3194444444444444,4614,0.015604681404421327
1788,DYNAMIKE,hotZone,Split,0,1758,1755,3513,0.4995730145175064,28626,0.12272060364703416
1789,DYNAMIKE,hotZone,Ring of Fire,0,95,21,116,0.1810344827586207,21942,0.005286664843678789
1790,DYNAMIKE,hotZone,Quarter Pounder,0,155,110,265,0.41509433962264153,8454,0.031346108351076415
1791,DYNAMIKE,hotZone,Parallel Plays,0,58,32,90,0.35555555555555557,4506,0.019973368841544607
1792,DYNAMIKE,hotZone,Open Zone,0,6,0,6,0.0,2070,0.002898550724637681
1793,DYNAMIKE,hotZone,Dueling Beetles,0,39,4,43,0.09302325581395349,3936,0.01092479674796748
1794,DYNAMIKE,hotZone,Controller Chaos,0,138,67,205,0.32682926829268294,6138,0.033398501140436625
1795,DYNAMIKE,heist,Tornado Ring,7,359,213,579,0.36787564766839376,27540,0.0210239651416122
1796,DYNAMIKE,heist,Snaked Assault,0,42,4,46,0.08695652173913043,3450,0.013333333333333334
1797,DYNAMIKE,heist,Safe Zone,0,4,1,5,0.2,1272,0.003930817610062893
1798,DYNAMIKE,heist,Pit Stop,0,445,312,757,0.41215323645970936,10698,0.07076088988596
1799,DYNAMIKE,heist,Kaboom Canyon,0,105,26,131,0.1984732824427481,11694,0.011202325979134599
1800,DYNAMIKE,heist,Hot Potato,0,57,76,133,0.5714285714285714,1032,0.12887596899224807
1801,DYNAMIKE,heist,Bridge Too Far,0,13,2,15,0.13333333333333333,7194,0.002085070892410342
1802,DYNAMIKE,gemGrab,Undermine,0,138,79,217,0.3640552995391705,21894,0.009911391248743948
1803,DYNAMIKE,gemGrab,Minecart Madness,0,61,25,86,0.29069767441860467,7014,0.012261191901910464
1804,DYNAMIKE,gemGrab,Hard Rock Mine,0,139,75,214,0.35046728971962615,29532,0.007246376811594203
1805,DYNAMIKE,gemGrab,Gem Fort,0,32,21,53,0.39622641509433965,8322,0.006368661379476087
1806,DYNAMIKE,gemGrab,Double Swoosh,0,28,6,34,0.17647058823529413,7620,0.004461942257217848
1807,DYNAMIKE,gemGrab,Deep Diner,0,444,483,927,0.5210355987055016,28542,0.032478452806390584
1808,DYNAMIKE,gemGrab,Crystal Arcade,0,30,19,49,0.3877551020408163,6996,0.007004002287021155
1809,DYNAMIKE,brawlBall,Super Beach,91,3397,3446,6934,0.4969714450533603,116040,0.059755256807997245
1810,DYNAMIKE,brawlBall,Sunny Soccer,13,826,687,1526,0.45019659239842724,28529,0.05348943180623225
1811,DYNAMIKE,brawlBall,Sneaky Fields,16,853,577,1446,0.39903181189488246,88416,0.016354505971769816
1812,DYNAMIKE,brawlBall,Pinhole Punt,13,612,350,975,0.358974358974359,83670,0.011652922194334886
1813,DYNAMIKE,brawlBall,Center Stage,1,109,51,161,0.3167701863354037,19224,0.008374947981689555
1814,DYNAMIKE,brawlBall,Beach Ball,9,375,366,750,0.488,16080,0.04664179104477612
1815,DYNAMIKE,brawlBall,Backyard Bowl,1,97,40,138,0.2898550724637681,17916,0.007702612190221032
1816,DYNAMIKE,bounty,Temple Ruins,0,0,8,8,1.0,318,0.025157232704402517
1817,DYNAMIKE,bounty,Shooting Star,0,54,17,71,0.23943661971830985,19854,0.003576105570665861
1818,DYNAMIKE,bounty,Layer Cake,0,30,12,42,0.2857142857142857,2046,0.020527859237536656
1819,DYNAMIKE,bounty,Hideout,0,40,12,52,0.23076923076923078,6774,0.007676409802184824
1820,DYNAMIKE,bounty,Excel,0,14,45,59,0.7627118644067796,624,0.09455128205128205
1821,DYNAMIKE,bounty,Dry Season,0,91,36,127,0.28346456692913385,27690,0.004586493318887685
1822,DYNAMIKE,bounty,Canal Grande,0,25,2,27,0.07407407407407407,2118,0.012747875354107648
1823,DARRYL,knockout,X Marks the Spot,0,54,22,76,0.2894736842105263,36294,0.0020940100292059292
1824,DARRYL,knockout,Riverside,0,4,0,4,0.0,2958,0.001352265043948614
1825,DARRYL,knockout,Out in the Open,0,52,24,76,0.3157894736842105,48006,0.001583135441403158
1826,DARRYL,knockout,New Perspective,0,4,6,10,0.6,1734,0.0057670126874279125
1827,DARRYL,knockout,Goldarm Gulch,0,11,16,27,0.5925925925925926,6324,0.004269449715370019
1828,DARRYL,knockout,Flaring Phoenix,0,6,6,12,0.5,2112,0.005681818181818182
1829,DARRYL,knockout,Belle`s Rock,0,5,2,7,0.2857142857142857,2550,0.0027450980392156863
1830,DARRYL,knockout,Belle's Rock,0,7,4,11,0.36363636363636365,4614,0.0023840485478977026
1831,DARRYL,hotZone,Split,0,137,187,324,0.5771604938271605,28626,0.011318381890588975
1832,DARRYL,hotZone,Ring of Fire,0,55,63,118,0.5338983050847458,21942,0.00537781423753532
1833,DARRYL,hotZone,Quarter Pounder,0,17,5,22,0.22727272727272727,8454,0.0026023184291459663
1834,DARRYL,hotZone,Parallel Plays,0,13,7,20,0.35,4506,0.004438526409232135
1835,DARRYL,hotZone,Open Zone,0,3,1,4,0.25,2070,0.001932367149758454
1836,DARRYL,hotZone,Dueling Beetles,0,18,3,21,0.14285714285714285,3936,0.005335365853658537
1837,DARRYL,hotZone,Controller Chaos,0,32,19,51,0.37254901960784315,6138,0.008308895405669599
1838,DARRYL,heist,Tornado Ring,4,496,634,1134,0.5590828924162258,27540,0.041176470588235294
1839,DARRYL,heist,Snaked Assault,0,66,90,156,0.5769230769230769,3450,0.04521739130434783
1840,DARRYL,heist,Safe Zone,0,7,3,10,0.3,1272,0.007861635220125786
1841,DARRYL,heist,Pit Stop,2,328,426,756,0.5634920634920635,10698,0.07066741446999439
1842,DARRYL,heist,Kaboom Canyon,1,107,81,189,0.42857142857142855,11694,0.01616213442791175
1843,DARRYL,heist,Hot Potato,0,22,30,52,0.5769230769230769,1032,0.050387596899224806
1844,DARRYL,heist,Bridge Too Far,0,42,37,79,0.46835443037974683,7194,0.010981373366694467
1845,DARRYL,gemGrab,Undermine,0,90,63,153,0.4117647058823529,21894,0.0069882159495752265
1846,DARRYL,gemGrab,Minecart Madness,0,20,5,25,0.2,7014,0.0035642999714856002
1847,DARRYL,gemGrab,Hard Rock Mine,0,113,110,223,0.49327354260089684,29532,0.007551130976567791
1848,DARRYL,gemGrab,Gem Fort,0,36,29,65,0.4461538461538462,8322,0.007810622446527277
1849,DARRYL,gemGrab,Double Swoosh,0,20,21,41,0.5121951219512195,7620,0.005380577427821522
1850,DARRYL,gemGrab,Deep Diner,0,78,51,129,0.3953488372093023,28542,0.0045196552449022495
1851,DARRYL,gemGrab,Crystal Arcade,0,23,10,33,0.30303030303030304,6996,0.0047169811320754715
1852,DARRYL,brawlBall,Super Beach,17,795,775,1587,0.48834278512917456,116040,0.013676318510858324
1853,DARRYL,brawlBall,Sunny Soccer,1,257,269,527,0.5104364326375711,28529,0.018472431560867888
1854,DARRYL,brawlBall,Sneaky Fields,10,739,712,1461,0.487337440109514,88416,0.01652415852334419
1855,DARRYL,brawlBall,Pinhole Punt,11,536,563,1110,0.5072072072072072,83670,0.013266403728935103
1856,DARRYL,brawlBall,Center Stage,1,125,95,221,0.4298642533936652,19224,0.011496046608406158
1857,DARRYL,brawlBall,Beach Ball,1,102,111,214,0.5186915887850467,16080,0.013308457711442786
1858,DARRYL,brawlBall,Backyard Bowl,2,60,44,106,0.41509433962264153,17916,0.005916499218575575
1859,DARRYL,bounty,Temple Ruins,0,0,2,2,1.0,318,0.006289308176100629
1860,DARRYL,bounty,Shooting Star,0,10,4,14,0.2857142857142857,19854,0.0007051475773143951
1861,DARRYL,bounty,Layer Cake,0,3,2,5,0.4,2046,0.0024437927663734115
1862,DARRYL,bounty,Hideout,0,2,0,2,0.0,6774,0.0002952465308532625
1863,DARRYL,bounty,Excel,0,3,9,12,0.75,624,0.019230769230769232
1864,DARRYL,bounty,Dry Season,0,22,14,36,0.3888888888888889,27690,0.0013001083423618636
1865,DARRYL,bounty,Canal Grande,0,12,9,21,0.42857142857142855,2118,0.009915014164305949
1866,CROW,knockout,X Marks the Spot,0,359,189,548,0.3448905109489051,36294,0.015098914421116438
1867,CROW,knockout,Riverside,0,12,2,14,0.14285714285714285,2958,0.004732927653820149
1868,CROW,knockout,Out in the Open,2,633,335,970,0.34536082474226804,48006,0.02020580760738241
1869,CROW,knockout,New Perspective,0,30,3,33,0.09090909090909091,1734,0.01903114186851211
1870,CROW,knockout,Goldarm Gulch,0,65,34,99,0.3434343434343434,6324,0.015654648956356737
1871,CROW,knockout,Flaring Phoenix,0,16,14,30,0.4666666666666667,2112,0.014204545454545454
1872,CROW,knockout,Belle`s Rock,0,12,3,15,0.2,2550,0.0058823529411764705
1873,CROW,knockout,Belle's Rock,0,22,7,29,0.2413793103448276,4614,0.006285218899003034
1874,CROW,hotZone,Split,0,127,39,166,0.23493975903614459,28626,0.005798924055054846
1875,CROW,hotZone,Ring of Fire,1,651,677,1329,0.509405568096313,21942,0.060568772217664754
1876,CROW,hotZone,Quarter Pounder,0,136,32,168,0.19047619047619047,8454,0.0198722498225692
1877,CROW,hotZone,Parallel Plays,0,43,26,69,0.37681159420289856,4506,0.015312916111850865
1878,CROW,hotZone,Open Zone,0,108,151,259,0.583011583011583,2070,0.12512077294685992
1879,CROW,hotZone,Dueling Beetles,0,46,27,73,0.3698630136986301,3936,0.018546747967479675
1880,CROW,hotZone,Controller Chaos,0,62,18,80,0.225,6138,0.013033561420658195
1881,CROW,heist,Tornado Ring,1,163,144,308,0.4675324675324675,27540,0.011183732752360204
1882,CROW,heist,Snaked Assault,0,9,6,15,0.4,3450,0.004347826086956522
1883,CROW,heist,Safe Zone,0,6,2,8,0.25,1272,0.006289308176100629
1884,CROW,heist,Pit Stop,0,14,0,14,0.0,10698,0.0013086558235184146
1885,CROW,heist,Kaboom Canyon,2,220,208,430,0.48372093023255813,11694,0.03677099367196853
1886,CROW,heist,Hot Potato,0,1,1,2,0.5,1032,0.001937984496124031
1887,CROW,heist,Bridge Too Far,0,20,1,21,0.047619047619047616,7194,0.0029190992493744786
1888,CROW,gemGrab,Undermine,0,805,703,1508,0.4661803713527852,21894,0.06887731798666301
1889,CROW,gemGrab,Minecart Madness,0,226,226,452,0.5,7014,0.06444254348445966
1890,CROW,gemGrab,Hard Rock Mine,0,495,350,845,0.41420118343195267,29532,0.028613029933631316
1891,CROW,gemGrab,Gem Fort,0,282,276,558,0.4946236559139785,8322,0.06705118961788031
1892,CROW,gemGrab,Double Swoosh,0,221,223,444,0.5022522522522522,7620,0.05826771653543307
1893,CROW,gemGrab,Deep Diner,0,649,373,1022,0.3649706457925636,28542,0.03580688108752014
