,brawlername,event.mode,event.map,total_games,total_draws,total_wins,winrate
0,TICK,knockout,X Marks the Spot,80,0.0,70.0,0.875
1,TICK,knockout,Riverside,35,0.0,31.0,0.8857142857142857
2,TICK,knockout,Out in the Open,80,0.0,64.0,0.8
3,TICK,knockout,New Perspective,21,0.0,21.0,1.0
4,TICK,knockout,Goldarm Gulch,33,0.0,24.0,0.7272727272727273
5,TICK,knockout,Flaring Phoenix,26,0.0,20.0,0.7692307692307693
6,TICK,knockout,Belle`s Rock,144,0.0,114.0,0.7916666666666666
7,TICK,hotZone,Split,133,1.0,121.0,0.9097744360902256
8,TICK,hotZone,Ring of Fire,58,0.0,53.0,0.9137931034482759
9,TICK,hotZone,Quarter Pounder,91,0.0,87.0,0.9560439560439561
10,TICK,hotZone,Parallel Plays,40,0.0,39.0,0.975
11,TICK,hotZone,Open Zone,27,0.0,26.0,0.9629629629629629
12,TICK,hotZone,Dueling Beetles,109,0.0,97.0,0.8899082568807339
13,TICK,hotZone,Controller Chaos,102,0.0,94.0,0.9215686274509803
14,TICK,heist,Tornado Ring,1,0.0,1.0,1.0
15,TICK,heist,Safe Zone,2,0.0,2.0,1.0
16,TICK,heist,Pit Stop,1,0.0,1.0,1.0
17,TICK,heist,Kaboom Canyon,1,0.0,1.0,1.0
18,TICK,heist,Hot Potato,1,0.0,1.0,1.0
19,TICK,heist,Bridge Too Far,1,0.0,1.0,1.0
20,TICK,gemGrab,Undermine,13,0.0,9.0,0.6923076923076923
21,TICK,gemGrab,Minecart Madness,174,0.0,153.0,0.8793103448275862
22,TICK,gemGrab,Hard Rock Mine,11,0.0,10.0,0.9090909090909091
23,TICK,gemGrab,Gem Fort,3,0.0,3.0,1.0
24,TICK,gemGrab,Double Swoosh,11,0.0,10.0,0.9090909090909091
25,TICK,gemGrab,Deep Diner,94,0.0,82.0,0.8723404255319149
26,TICK,gemGrab,Crystal Arcade,29,0.0,26.0,0.896551724137931
27,TICK,brawlBall,Super Beach,24,0.0,22.0,0.9166666666666666
28,TICK,brawlBall,Sunny Soccer,46,1.0,30.0,0.6521739130434783
29,TICK,brawlBall,Sneaky Fields,29,0.0,25.0,0.8620689655172413
30,TICK,brawlBall,Pinhole Punt,37,0.0,30.0,0.8108108108108109
31,TICK,brawlBall,Center Stage,65,1.0,53.0,0.8153846153846154
32,TICK,brawlBall,Beach Ball,55,1.0,45.0,0.8181818181818182
33,TICK,brawlBall,Backyard Bowl,32,0.0,25.0,0.78125
34,TICK,bounty,Temple Ruins,11,0.0,10.0,0.9090909090909091
35,TICK,bounty,Shooting Star,369,0.0,301.0,0.8157181571815718
36,TICK,bounty,Layer Cake,156,0.0,130.0,0.8333333333333334
37,TICK,bounty,Hideout,256,0.0,223.0,0.87109375
38,TICK,bounty,Excel,38,0.0,34.0,0.8947368421052632
39,TICK,bounty,Dry Season,151,0.0,133.0,0.8807947019867549
40,TICK,bounty,Canal Grande,7,0.0,5.0,0.7142857142857143
41,TARA,knockout,X Marks the Spot,2,0.0,1.0,0.5
42,TARA,knockout,Out in the Open,61,1.0,38.0,0.6229508196721312
43,TARA,knockout,New Perspective,49,0.0,37.0,0.7551020408163265
44,TARA,knockout,Goldarm Gulch,12,0.0,10.0,0.8333333333333334
45,TARA,knockout,Flaring Phoenix,72,0.0,50.0,0.6944444444444444
46,TARA,knockout,Belle`s Rock,3,0.0,3.0,1.0
47,TARA,hotZone,Split,12,0.0,12.0,1.0
48,TARA,hotZone,Ring of Fire,43,0.0,36.0,0.8372093023255814
49,TARA,hotZone,Quarter Pounder,14,0.0,9.0,0.6428571428571429
50,TARA,hotZone,Parallel Plays,4,0.0,3.0,0.75
51,TARA,hotZone,Open Zone,8,0.0,6.0,0.75
52,TARA,hotZone,Dueling Beetles,8,0.0,8.0,1.0
53,TARA,hotZone,Controller Chaos,35,0.0,28.0,0.8
54,TARA,heist,Tornado Ring,37,0.0,28.0,0.7567567567567568
55,TARA,heist,Snaked Assault,24,0.0,14.0,0.5833333333333334
56,TARA,heist,Safe Zone,1,0.0,1.0,1.0
57,TARA,heist,Pit Stop,11,1.0,7.0,0.6363636363636364
58,TARA,heist,Kaboom Canyon,4,0.0,3.0,0.75
59,TARA,heist,Hot Potato,6,0.0,5.0,0.8333333333333334
60,TARA,gemGrab,Undermine,183,0.0,131.0,0.7158469945355191
61,TARA,gemGrab,Minecart Madness,31,0.0,23.0,0.7419354838709677
62,TARA,gemGrab,Hard Rock Mine,101,0.0,70.0,0.693069306930693
63,TARA,gemGrab,Gem Fort,208,0.0,165.0,0.7932692307692307
64,TARA,gemGrab,Double Swoosh,267,0.0,197.0,0.7378277153558053
65,TARA,gemGrab,Deep Diner,102,0.0,72.0,0.7058823529411765
66,TARA,gemGrab,Crystal Arcade,175,0.0,142.0,0.8114285714285714
67,TARA,brawlBall,Super Beach,51,3.0,34.0,0.6666666666666666
68,TARA,brawlBall,Sunny Soccer,78,0.0,60.0,0.7692307692307693
69,TARA,brawlBall,Sneaky Fields,161,2.0,133.0,0.8260869565217391
70,TARA,brawlBall,Pinhole Punt,113,1.0,92.0,0.8141592920353983
71,TARA,brawlBall,Center Stage,269,7.0,202.0,0.7509293680297398
72,TARA,brawlBall,Beach Ball,120,0.0,98.0,0.8166666666666667
73,TARA,brawlBall,Backyard Bowl,24,0.0,20.0,0.8333333333333334
74,TARA,bounty,Temple Ruins,3,0.0,3.0,1.0
75,TARA,bounty,Shooting Star,1,0.0,1.0,1.0
76,TARA,bounty,Layer Cake,2,0.0,0.0,0.0
77,TARA,bounty,Hideout,4,0.0,4.0,1.0
78,TARA,bounty,Excel,1,0.0,1.0,1.0
79,TARA,bounty,Dry Season,3,0.0,0.0,0.0
80,SURGE,knockout,X Marks the Spot,3,0.0,3.0,1.0
81,SURGE,knockout,Riverside,2,0.0,2.0,1.0
82,SURGE,knockout,Out in the Open,4,0.0,3.0,0.75
83,SURGE,knockout,New Perspective,5,0.0,5.0,1.0
84,SURGE,knockout,Goldarm Gulch,2,0.0,2.0,1.0
85,SURGE,knockout,Flaring Phoenix,3,0.0,2.0,0.6666666666666666
86,SURGE,knockout,Belle`s Rock,2,0.0,2.0,1.0
87,SURGE,hotZone,Split,266,0.0,205.0,0.7706766917293233
88,SURGE,hotZone,Ring of Fire,11,0.0,8.0,0.7272727272727273
89,SURGE,hotZone,Quarter Pounder,48,0.0,39.0,0.8125
90,SURGE,hotZone,Parallel Plays,91,1.0,81.0,0.8901098901098901
91,SURGE,hotZone,Open Zone,9,0.0,9.0,1.0
92,SURGE,hotZone,Dueling Beetles,29,0.0,22.0,0.7586206896551724
93,SURGE,hotZone,Controller Chaos,253,0.0,205.0,0.8102766798418972
94,SURGE,heist,Tornado Ring,19,0.0,15.0,0.7894736842105263
95,SURGE,heist,Snaked Assault,19,0.0,15.0,0.7894736842105263
96,SURGE,heist,Pit Stop,57,0.0,40.0,0.7017543859649122
97,SURGE,heist,Kaboom Canyon,5,0.0,5.0,1.0
98,SURGE,heist,Hot Potato,11,0.0,9.0,0.8181818181818182
99,SURGE,gemGrab,Undermine,84,0.0,68.0,0.8095238095238095
100,SURGE,gemGrab,Minecart Madness,37,0.0,34.0,0.918918918918919
101,SURGE,gemGrab,Hard Rock Mine,60,0.0,45.0,0.75
102,SURGE,gemGrab,Gem Fort,61,0.0,47.0,0.7704918032786885
103,SURGE,gemGrab,Double Swoosh,194,0.0,154.0,0.7938144329896907
104,SURGE,gemGrab,Deep Diner,218,0.0,178.0,0.8165137614678899
105,SURGE,gemGrab,Crystal Arcade,156,0.0,120.0,0.7692307692307693
106,SURGE,brawlBall,Super Beach,268,6.0,197.0,0.7350746268656716
107,SURGE,brawlBall,Sunny Soccer,336,6.0,235.0,0.6994047619047619
108,SURGE,brawlBall,Sneaky Fields,564,9.0,407.0,0.7216312056737588
109,SURGE,brawlBall,Pinhole Punt,215,2.0,164.0,0.7627906976744186
110,SURGE,brawlBall,Center Stage,373,6.0,285.0,0.7640750670241286
111,SURGE,brawlBall,Beach Ball,335,2.0,268.0,0.8
112,SURGE,brawlBall,Backyard Bowl,38,2.0,32.0,0.8421052631578947
113,SURGE,bounty,Temple Ruins,3,0.0,2.0,0.6666666666666666
114,SURGE,bounty,Shooting Star,3,0.0,3.0,1.0
115,SURGE,bounty,Layer Cake,16,0.0,15.0,0.9375
116,SURGE,bounty,Hideout,4,0.0,2.0,0.5
117,SURGE,bounty,Excel,1,0.0,1.0,1.0
118,SURGE,bounty,Dry Season,2,0.0,2.0,1.0
119,SURGE,bounty,Canal Grande,2,0.0,1.0,0.5
120,STU,knockout,X Marks the Spot,7,0.0,4.0,0.5714285714285714
121,STU,knockout,Riverside,2,0.0,2.0,1.0
122,STU,knockout,Out in the Open,16,0.0,12.0,0.75
123,STU,knockout,New Perspective,6,0.0,6.0,1.0
124,STU,knockout,Goldarm Gulch,4,0.0,4.0,1.0
125,STU,knockout,Flaring Phoenix,4,0.0,4.0,1.0
126,STU,knockout,Belle`s Rock,9,0.0,7.0,0.7777777777777778
127,STU,hotZone,Split,269,0.0,227.0,0.8438661710037175
128,STU,hotZone,Ring of Fire,46,0.0,39.0,0.8478260869565217
129,STU,hotZone,Quarter Pounder,144,1.0,108.0,0.75
130,STU,hotZone,Parallel Plays,95,0.0,73.0,0.7684210526315789
131,STU,hotZone,Open Zone,64,0.0,46.0,0.71875
132,STU,hotZone,Dueling Beetles,75,0.0,60.0,0.8
133,STU,hotZone,Controller Chaos,162,0.0,123.0,0.7592592592592593
134,STU,heist,Snaked Assault,1,0.0,1.0,1.0
135,STU,heist,Safe Zone,1,0.0,0.0,0.0
136,STU,heist,Pit Stop,3,0.0,3.0,1.0
137,STU,heist,Kaboom Canyon,5,0.0,4.0,0.8
138,STU,heist,Bridge Too Far,1,0.0,0.0,0.0
139,STU,gemGrab,Undermine,19,0.0,14.0,0.7368421052631579
140,STU,gemGrab,Minecart Madness,96,0.0,71.0,0.7395833333333334
141,STU,gemGrab,Hard Rock Mine,88,0.0,73.0,0.8295454545454546
142,STU,gemGrab,Gem Fort,21,0.0,14.0,0.6666666666666666
143,STU,gemGrab,Double Swoosh,40,0.0,30.0,0.75
144,STU,gemGrab,Deep Diner,207,0.0,151.0,0.7294685990338164
145,STU,gemGrab,Crystal Arcade,141,0.0,111.0,0.7872340425531915
146,STU,brawlBall,Super Beach,119,0.0,87.0,0.7310924369747899
147,STU,brawlBall,Sunny Soccer,303,2.0,220.0,0.7260726072607261
148,STU,brawlBall,Sneaky Fields,96,2.0,77.0,0.8020833333333334
149,STU,brawlBall,Pinhole Punt,349,6.0,259.0,0.7421203438395415
150,STU,brawlBall,Center Stage,117,1.0,91.0,0.7777777777777778
151,STU,brawlBall,Beach Ball,482,4.0,377.0,0.7821576763485477
152,STU,brawlBall,Backyard Bowl,344,8.0,246.0,0.7151162790697675
153,STU,bounty,Shooting Star,5,0.0,5.0,1.0
154,STU,bounty,Layer Cake,28,0.0,22.0,0.7857142857142857
155,STU,bounty,Hideout,13,0.0,11.0,0.8461538461538461
156,STU,bounty,Excel,10,0.0,7.0,0.7
157,STU,bounty,Dry Season,8,0.0,7.0,0.875
158,STU,bounty,Canal Grande,1,0.0,1.0,1.0
159,SQUEAK,knockout,X Marks the Spot,5,0.0,3.0,0.6
160,SQUEAK,knockout,Riverside,4,0.0,4.0,1.0
161,SQUEAK,knockout,Out in the Open,11,0.0,7.0,0.6363636363636364
162,SQUEAK,knockout,New Perspective,3,0.0,2.0,0.6666666666666666
163,SQUEAK,knockout,Goldarm Gulch,1,0.0,0.0,0.0
164,SQUEAK,knockout,Flaring Phoenix,3,0.0,1.0,0.3333333333333333
165,SQUEAK,knockout,Belle`s Rock,7,0.0,3.0,0.42857142857142855
166,SQUEAK,hotZone,Split,29,0.0,25.0,0.8620689655172413
167,SQUEAK,hotZone,Ring of Fire,18,0.0,11.0,0.6111111111111112
168,SQUEAK,hotZone,Quarter Pounder,46,0.0,41.0,0.8913043478260869
169,SQUEAK,hotZone,Parallel Plays,8,0.0,6.0,0.75
170,SQUEAK,hotZone,Open Zone,10,0.0,8.0,0.8
171,SQUEAK,hotZone,Dueling Beetles,165,0.0,130.0,0.7878787878787878
172,SQUEAK,hotZone,Controller Chaos,126,0.0,95.0,0.753968253968254
173,SQUEAK,heist,Snaked Assault,3,0.0,2.0,0.6666666666666666
174,SQUEAK,heist,Pit Stop,25,0.0,20.0,0.8
175,SQUEAK,heist,Kaboom Canyon,5,0.0,4.0,0.8
176,SQUEAK,heist,Hot Potato,2,0.0,1.0,0.5
177,SQUEAK,heist,Bridge Too Far,2,0.0,1.0,0.5
178,SQUEAK,gemGrab,Undermine,44,0.0,35.0,0.7954545454545454
179,SQUEAK,gemGrab,Minecart Madness,51,0.0,38.0,0.7450980392156863
180,SQUEAK,gemGrab,Hard Rock Mine,5,0.0,5.0,1.0
181,SQUEAK,gemGrab,Gem Fort,1,0.0,1.0,1.0
182,SQUEAK,gemGrab,Double Swoosh,31,0.0,20.0,0.6451612903225806
183,SQUEAK,gemGrab,Deep Diner,76,0.0,63.0,0.8289473684210527
184,SQUEAK,gemGrab,Crystal Arcade,15,0.0,10.0,0.6666666666666666
185,SQUEAK,brawlBall,Super Beach,36,0.0,25.0,0.6944444444444444
186,SQUEAK,brawlBall,Sunny Soccer,49,0.0,35.0,0.7142857142857143
187,SQUEAK,brawlBall,Sneaky Fields,51,1.0,38.0,0.7450980392156863
188,SQUEAK,brawlBall,Pinhole Punt,34,0.0,24.0,0.7058823529411765
189,SQUEAK,brawlBall,Center Stage,39,0.0,26.0,0.6666666666666666
190,SQUEAK,brawlBall,Beach Ball,78,1.0,71.0,0.9102564102564102
191,SQUEAK,brawlBall,Backyard Bowl,16,0.0,11.0,0.6875
192,SQUEAK,bounty,Shooting Star,2,0.0,1.0,0.5
193,SQUEAK,bounty,Layer Cake,17,0.0,9.0,0.5294117647058824
194,SQUEAK,bounty,Hideout,5,0.0,4.0,0.8
195,SQUEAK,bounty,Excel,15,0.0,15.0,1.0
196,SQUEAK,bounty,Dry Season,7,0.0,6.0,0.8571428571428571
197,SPROUT,knockout,X Marks the Spot,19,0.0,9.0,0.47368421052631576
198,SPROUT,knockout,Riverside,42,0.0,27.0,0.6428571428571429
199,SPROUT,knockout,Out in the Open,13,0.0,7.0,0.5384615384615384
200,SPROUT,knockout,New Perspective,9,0.0,6.0,0.6666666666666666
201,SPROUT,knockout,Goldarm Gulch,12,0.0,6.0,0.5
202,SPROUT,knockout,Flaring Phoenix,10,0.0,6.0,0.6
203,SPROUT,knockout,Belle`s Rock,68,0.0,41.0,0.6029411764705882
204,SPROUT,hotZone,Split,28,0.0,20.0,0.7142857142857143
205,SPROUT,hotZone,Ring of Fire,15,0.0,13.0,0.8666666666666667
206,SPROUT,hotZone,Quarter Pounder,37,0.0,30.0,0.8108108108108109
207,SPROUT,hotZone,Parallel Plays,2,0.0,0.0,0.0
208,SPROUT,hotZone,Dueling Beetles,123,0.0,88.0,0.7154471544715447
209,SPROUT,hotZone,Controller Chaos,30,0.0,25.0,0.8333333333333334
210,SPROUT,heist,Safe Zone,1,0.0,1.0,1.0
211,SPROUT,gemGrab,Undermine,3,0.0,1.0,0.3333333333333333
212,SPROUT,gemGrab,Minecart Madness,11,0.0,8.0,0.7272727272727273
213,SPROUT,gemGrab,Hard Rock Mine,1,0.0,1.0,1.0
214,SPROUT,gemGrab,Gem Fort,2,0.0,1.0,0.5
215,SPROUT,gemGrab,Double Swoosh,1,0.0,1.0,1.0
216,SPROUT,gemGrab,Deep Diner,42,0.0,37.0,0.8809523809523809
217,SPROUT,gemGrab,Crystal Arcade,1,0.0,1.0,1.0
218,SPROUT,brawlBall,Super Beach,7,0.0,5.0,0.7142857142857143
219,SPROUT,brawlBall,Sunny Soccer,16,0.0,11.0,0.6875
220,SPROUT,brawlBall,Sneaky Fields,7,0.0,4.0,0.5714285714285714
221,SPROUT,brawlBall,Pinhole Punt,25,1.0,20.0,0.8
222,SPROUT,brawlBall,Center Stage,3,0.0,2.0,0.6666666666666666
223,SPROUT,brawlBall,Beach Ball,21,0.0,18.0,0.8571428571428571
224,SPROUT,brawlBall,Backyard Bowl,32,1.0,24.0,0.75
225,SPROUT,bounty,Shooting Star,86,0.0,72.0,0.8372093023255814
226,SPROUT,bounty,Layer Cake,37,0.0,22.0,0.5945945945945946
227,SPROUT,bounty,Hideout,35,0.0,25.0,0.7142857142857143
228,SPROUT,bounty,Excel,2,0.0,2.0,1.0
229,SPROUT,bounty,Dry Season,47,0.0,25.0,0.5319148936170213
230,SPIKE,knockout,X Marks the Spot,57,0.0,50.0,0.8771929824561403
231,SPIKE,knockout,Riverside,18,0.0,15.0,0.8333333333333334
232,SPIKE,knockout,Out in the Open,21,0.0,17.0,0.8095238095238095
233,SPIKE,knockout,New Perspective,9,0.0,7.0,0.7777777777777778
234,SPIKE,knockout,Goldarm Gulch,20,0.0,15.0,0.75
235,SPIKE,knockout,Flaring Phoenix,14,0.0,12.0,0.8571428571428571
236,SPIKE,knockout,Belle`s Rock,20,0.0,15.0,0.75
237,SPIKE,hotZone,Split,66,0.0,53.0,0.803030303030303
238,SPIKE,hotZone,Ring of Fire,48,0.0,40.0,0.8333333333333334
239,SPIKE,hotZone,Quarter Pounder,81,0.0,66.0,0.8148148148148148
240,SPIKE,hotZone,Parallel Plays,33,0.0,28.0,0.8484848484848485
241,SPIKE,hotZone,Open Zone,41,0.0,35.0,0.8536585365853658
242,SPIKE,hotZone,Dueling Beetles,92,0.0,71.0,0.7717391304347826
243,SPIKE,hotZone,Controller Chaos,138,0.0,100.0,0.7246376811594203
244,SPIKE,heist,Tornado Ring,63,0.0,50.0,0.7936507936507936
245,SPIKE,heist,Snaked Assault,63,0.0,48.0,0.7619047619047619
246,SPIKE,heist,Safe Zone,9,0.0,9.0,1.0
247,SPIKE,heist,Pit Stop,48,0.0,40.0,0.8333333333333334
248,SPIKE,heist,Kaboom Canyon,61,0.0,55.0,0.9016393442622951
249,SPIKE,heist,Hot Potato,5,0.0,3.0,0.6
250,SPIKE,heist,Bridge Too Far,5,0.0,3.0,0.6
251,SPIKE,gemGrab,Undermine,44,0.0,32.0,0.7272727272727273
252,SPIKE,gemGrab,Minecart Madness,167,1.0,128.0,0.7664670658682635
253,SPIKE,gemGrab,Hard Rock Mine,23,0.0,17.0,0.7391304347826086
254,SPIKE,gemGrab,Gem Fort,23,0.0,22.0,0.9565217391304348
255,SPIKE,gemGrab,Double Swoosh,105,0.0,84.0,0.8
256,SPIKE,gemGrab,Deep Diner,92,0.0,80.0,0.8695652173913043
257,SPIKE,gemGrab,Crystal Arcade,73,0.0,51.0,0.6986301369863014
258,SPIKE,brawlBall,Super Beach,83,1.0,67.0,0.8072289156626506
259,SPIKE,brawlBall,Sunny Soccer,229,5.0,158.0,0.6899563318777293
260,SPIKE,brawlBall,Sneaky Fields,270,6.0,195.0,0.7222222222222222
261,SPIKE,brawlBall,Pinhole Punt,307,2.0,241.0,0.7850162866449512
262,SPIKE,brawlBall,Center Stage,137,1.0,100.0,0.7299270072992701
263,SPIKE,brawlBall,Beach Ball,194,1.0,151.0,0.7783505154639175
264,SPIKE,brawlBall,Backyard Bowl,172,5.0,131.0,0.7616279069767442
265,SPIKE,bounty,Temple Ruins,2,0.0,2.0,1.0
266,SPIKE,bounty,Shooting Star,20,0.0,15.0,0.75
267,SPIKE,bounty,Layer Cake,9,0.0,9.0,1.0
268,SPIKE,bounty,Hideout,60,0.0,49.0,0.8166666666666667
269,SPIKE,bounty,Excel,2,0.0,2.0,1.0
270,SPIKE,bounty,Dry Season,16,0.0,15.0,0.9375
271,SHELLY,knockout,X Marks the Spot,5,0.0,3.0,0.6
272,SHELLY,knockout,Riverside,4,0.0,4.0,1.0
273,SHELLY,knockout,Out in the Open,61,0.0,37.0,0.6065573770491803
274,SHELLY,knockout,New Perspective,46,0.0,35.0,0.7608695652173914
275,SHELLY,knockout,Goldarm Gulch,13,0.0,8.0,0.6153846153846154
276,SHELLY,knockout,Flaring Phoenix,16,0.0,9.0,0.5625
277,SHELLY,knockout,Belle`s Rock,9,0.0,7.0,0.7777777777777778
278,SHELLY,hotZone,Split,13,0.0,12.0,0.9230769230769231
279,SHELLY,hotZone,Ring of Fire,2,0.0,2.0,1.0
280,SHELLY,hotZone,Quarter Pounder,9,0.0,8.0,0.8888888888888888
281,SHELLY,hotZone,Parallel Plays,5,0.0,5.0,1.0
282,SHELLY,hotZone,Open Zone,1,0.0,1.0,1.0
283,SHELLY,hotZone,Dueling Beetles,6,0.0,6.0,1.0
284,SHELLY,hotZone,Controller Chaos,12,0.0,12.0,1.0
285,SHELLY,heist,Tornado Ring,3,0.0,3.0,1.0
286,SHELLY,heist,Snaked Assault,8,0.0,7.0,0.875
287,SHELLY,heist,Safe Zone,1,0.0,1.0,1.0
288,SHELLY,heist,Pit Stop,9,0.0,6.0,0.6666666666666666
289,SHELLY,heist,Kaboom Canyon,8,0.0,7.0,0.875
290,SHELLY,gemGrab,Undermine,9,0.0,7.0,0.7777777777777778
291,SHELLY,gemGrab,Minecart Madness,7,0.0,7.0,1.0
292,SHELLY,gemGrab,Hard Rock Mine,3,0.0,2.0,0.6666666666666666
293,SHELLY,gemGrab,Gem Fort,14,0.0,9.0,0.6428571428571429
294,SHELLY,gemGrab,Double Swoosh,44,0.0,33.0,0.75
295,SHELLY,gemGrab,Deep Diner,16,0.0,15.0,0.9375
296,SHELLY,gemGrab,Crystal Arcade,10,0.0,8.0,0.8
297,SHELLY,brawlBall,Super Beach,21,1.0,17.0,0.8095238095238095
298,SHELLY,brawlBall,Sunny Soccer,91,1.0,67.0,0.7362637362637363
299,SHELLY,brawlBall,Sneaky Fields,239,3.0,183.0,0.7656903765690377
300,SHELLY,brawlBall,Pinhole Punt,53,0.0,46.0,0.8679245283018868
301,SHELLY,brawlBall,Center Stage,276,3.0,202.0,0.7318840579710145
302,SHELLY,brawlBall,Beach Ball,50,0.0,43.0,0.86
303,SHELLY,brawlBall,Backyard Bowl,36,0.0,28.0,0.7777777777777778
304,SHELLY,bounty,Temple Ruins,2,0.0,2.0,1.0
305,SHELLY,bounty,Shooting Star,1,0.0,1.0,1.0
306,SHELLY,bounty,Layer Cake,6,0.0,6.0,1.0
307,SHELLY,bounty,Hideout,3,0.0,3.0,1.0
308,SHELLY,bounty,Excel,2,0.0,2.0,1.0
309,SHELLY,bounty,Dry Season,2,0.0,2.0,1.0
310,SANDY,knockout,X Marks the Spot,2,0.0,2.0,1.0
311,SANDY,knockout,New Perspective,3,0.0,2.0,0.6666666666666666
312,SANDY,knockout,Goldarm Gulch,1,0.0,1.0,1.0
313,SANDY,hotZone,Split,25,0.0,24.0,0.96
314,SANDY,hotZone,Ring of Fire,16,0.0,12.0,0.75
315,SANDY,hotZone,Quarter Pounder,18,0.0,14.0,0.7777777777777778
316,SANDY,hotZone,Parallel Plays,2,0.0,1.0,0.5
317,SANDY,hotZone,Open Zone,5,0.0,5.0,1.0
318,SANDY,hotZone,Dueling Beetles,51,0.0,39.0,0.7647058823529411
319,SANDY,hotZone,Controller Chaos,29,0.0,25.0,0.8620689655172413
320,SANDY,heist,Tornado Ring,1,0.0,1.0,1.0
321,SANDY,gemGrab,Undermine,19,0.0,13.0,0.6842105263157895
322,SANDY,gemGrab,Minecart Madness,9,0.0,9.0,1.0
323,SANDY,gemGrab,Hard Rock Mine,8,0.0,6.0,0.75
324,SANDY,gemGrab,Gem Fort,40,0.0,33.0,0.825
325,SANDY,gemGrab,Double Swoosh,82,0.0,65.0,0.7926829268292683
326,SANDY,gemGrab,Deep Diner,33,0.0,24.0,0.7272727272727273
327,SANDY,gemGrab,Crystal Arcade,85,0.0,73.0,0.8588235294117647
328,SANDY,brawlBall,Super Beach,44,0.0,32.0,0.7272727272727273
329,SANDY,brawlBall,Sunny Soccer,58,0.0,50.0,0.8620689655172413
330,SANDY,brawlBall,Sneaky Fields,39,0.0,25.0,0.6410256410256411
331,SANDY,brawlBall,Pinhole Punt,70,0.0,47.0,0.6714285714285714
332,SANDY,brawlBall,Center Stage,40,0.0,26.0,0.65
333,SANDY,brawlBall,Beach Ball,40,0.0,27.0,0.675
334,SANDY,brawlBall,Backyard Bowl,14,0.0,11.0,0.7857142857142857
335,SANDY,bounty,Dry Season,1,0.0,1.0,1.0
336,SAM,knockout,X Marks the Spot,3,0.0,3.0,1.0
337,SAM,knockout,Riverside,1,0.0,1.0,1.0
338,SAM,knockout,Out in the Open,2,0.0,2.0,1.0
339,SAM,knockout,New Perspective,1,0.0,0.0,0.0
340,SAM,knockout,Goldarm Gulch,3,0.0,2.0,0.6666666666666666
341,SAM,knockout,Flaring Phoenix,6,0.0,6.0,1.0
342,SAM,knockout,Belle`s Rock,3,0.0,3.0,1.0
343,SAM,hotZone,Split,37,1.0,29.0,0.7837837837837838
344,SAM,hotZone,Ring of Fire,14,0.0,12.0,0.8571428571428571
345,SAM,hotZone,Quarter Pounder,34,0.0,30.0,0.8823529411764706
346,SAM,hotZone,Parallel Plays,22,0.0,16.0,0.7272727272727273
347,SAM,hotZone,Open Zone,9,0.0,7.0,0.7777777777777778
348,SAM,hotZone,Dueling Beetles,23,0.0,16.0,0.6956521739130435
349,SAM,hotZone,Controller Chaos,31,0.0,21.0,0.6774193548387096
350,SAM,heist,Tornado Ring,14,0.0,10.0,0.7142857142857143
351,SAM,heist,Snaked Assault,38,0.0,35.0,0.9210526315789473
352,SAM,heist,Pit Stop,116,0.0,94.0,0.8103448275862069
353,SAM,heist,Kaboom Canyon,13,0.0,12.0,0.9230769230769231
354,SAM,heist,Hot Potato,20,0.0,19.0,0.95
355,SAM,heist,Bridge Too Far,11,0.0,6.0,0.5454545454545454
356,SAM,gemGrab,Undermine,19,0.0,18.0,0.9473684210526315
357,SAM,gemGrab,Minecart Madness,23,0.0,19.0,0.8260869565217391
358,SAM,gemGrab,Hard Rock Mine,6,0.0,6.0,1.0
359,SAM,gemGrab,Gem Fort,12,0.0,10.0,0.8333333333333334
360,SAM,gemGrab,Double Swoosh,9,0.0,9.0,1.0
361,SAM,gemGrab,Deep Diner,34,0.0,26.0,0.7647058823529411
362,SAM,gemGrab,Crystal Arcade,11,0.0,8.0,0.7272727272727273
363,SAM,brawlBall,Super Beach,29,0.0,20.0,0.6896551724137931
364,SAM,brawlBall,Sunny Soccer,93,3.0,60.0,0.6451612903225806
365,SAM,brawlBall,Sneaky Fields,139,0.0,113.0,0.8129496402877698
366,SAM,brawlBall,Pinhole Punt,42,0.0,30.0,0.7142857142857143
367,SAM,brawlBall,Center Stage,125,0.0,104.0,0.832
368,SAM,brawlBall,Beach Ball,72,0.0,59.0,0.8194444444444444
369,SAM,brawlBall,Backyard Bowl,26,1.0,19.0,0.7307692307692307
370,SAM,bounty,Shooting Star,19,0.0,17.0,0.8947368421052632
371,SAM,bounty,Layer Cake,6,0.0,2.0,0.3333333333333333
372,SAM,bounty,Hideout,3,0.0,2.0,0.6666666666666666
373,SAM,bounty,Excel,1,0.0,1.0,1.0
374,SAM,bounty,Dry Season,12,0.0,9.0,0.75
375,RUFFS,knockout,X Marks the Spot,12,0.0,9.0,0.75
376,RUFFS,knockout,Out in the Open,8,0.0,4.0,0.5
377,RUFFS,knockout,New Perspective,10,0.0,7.0,0.7
378,RUFFS,knockout,Goldarm Gulch,9,0.0,5.0,0.5555555555555556
379,RUFFS,knockout,Flaring Phoenix,9,0.0,5.0,0.5555555555555556
380,RUFFS,knockout,Belle`s Rock,7,0.0,4.0,0.5714285714285714
381,RUFFS,hotZone,Split,112,0.0,83.0,0.7410714285714286
382,RUFFS,hotZone,Ring of Fire,39,0.0,33.0,0.8461538461538461
383,RUFFS,hotZone,Quarter Pounder,31,0.0,27.0,0.8709677419354839
